date,hour,demand,temp,is_holiday
2023-04-04 07:00:00,7,132,16.84221843567993,0
2023-04-04 08:00:00,8,138,17.643640625331447,0
2023-04-04 09:00:00,9,153,23.453891256065155,0
2023-04-04 10:00:00,10,175,27.221506344829283,0
2023-04-04 11:00:00,11,145,28.581437759473364,1
2023-04-04 12:00:00,12,178,30.82920908755896,0
2023-04-04 13:00:00,13,162,29.235479200494197,0
2023-04-04 14:00:00,14,147,29.06676206364871,0
2023-04-04 15:00:00,15,134,28.185455558427083,0
2023-04-04 16:00:00,16,135,28.548461104617196,0
2023-04-04 17:00:00,17,134,26.913886219927836,0
2023-04-04 18:00:00,18,111,25.413355257078234,0
2023-04-04 19:00:00,19,115,22.329595536954194,0
2023-04-04 20:00:00,20,73,19.732744540546456,0
2023-04-04 21:00:00,21,77,15.858421443030503,0
2023-04-04 22:00:00,22,57,16.883238027102983,0
2023-04-04 23:00:00,23,68,13.081968312621951,1
2023-04-05 00:00:00,0,71,10.990858093585048,0
2023-04-05 01:00:00,1,60,8.845883230610907,0
2023-04-05 02:00:00,2,43,7.3361737792178285,0
2023-04-05 03:00:00,3,79,12.956670122208005,0
2023-04-05 04:00:00,4,92,12.449023378419229,0
2023-04-05 05:00:00,5,104,9.68109650299459,0
2023-04-05 06:00:00,6,125,16.526284601419313,0
2023-04-05 07:00:00,7,115,19.256771889441012,0
2023-04-05 08:00:00,8,144,20.24875224460186,0
2023-04-05 09:00:00,9,160,25.784412242528724,0
2023-04-05 10:00:00,10,138,25.433439284245765,0
2023-04-05 11:00:00,11,164,24.237420755967097,0
2023-04-05 12:00:00,12,157,29.390592039941026,0
2023-04-05 13:00:00,13,160,30.14905286631614,0
2023-04-05 14:00:00,14,159,28.79340630244369,0
2023-04-05 15:00:00,15,143,30.80637593664553,0
2023-04-05 16:00:00,16,131,25.324923505462664,0
2023-04-05 17:00:00,17,126,29.052201466751054,0
2023-04-05 18:00:00,18,102,23.243756592789094,0
2023-04-05 19:00:00,19,89,20.618298200791145,0
2023-04-05 20:00:00,20,94,19.772350455385045,0
2023-04-05 21:00:00,21,66,18.277755405062063,0
2023-04-05 22:00:00,22,76,15.327848127186863,0
2023-04-05 23:00:00,23,69,11.44361385658977,0
2023-04-06 00:00:00,0,45,10.327567379771835,0
2023-04-06 01:00:00,1,57,8.074657042354392,0
2023-04-06 02:00:00,2,81,9.55064019674026,0
2023-04-06 03:00:00,3,67,12.490784166131137,0
2023-04-06 04:00:00,4,83,11.331220086867862,0
2023-04-06 05:00:00,5,104,14.64776069765343,0
2023-04-06 06:00:00,6,120,17.910802675452384,0
2023-04-06 07:00:00,7,123,16.235772510900862,0
2023-04-06 08:00:00,8,132,19.62685349388927,0
2023-04-06 09:00:00,9,162,26.930576173150197,0
2023-04-06 10:00:00,10,173,27.88868682395989,0
2023-04-06 11:00:00,11,171,23.72625876024077,0
2023-04-06 12:00:00,12,163,29.4345506699662,0
2023-04-06 13:00:00,13,153,29.660378247570073,1
2023-04-06 14:00:00,14,148,31.652906221717526,1
2023-04-06 15:00:00,15,153,28.16930072792057,0
2023-04-06 16:00:00,16,142,26.981037293763045,0
2023-04-06 17:00:00,17,140,25.718926381278255,0
2023-04-06 18:00:00,18,119,23.856142907603136,0
2023-04-06 19:00:00,19,85,24.21883878464324,0
2023-04-06 20:00:00,20,98,17.63759765370224,0
2023-04-06 21:00:00,21,67,16.166581749056153,0
2023-04-06 22:00:00,22,65,11.42197521899712,0
2023-04-06 23:00:00,23,67,14.943167834959274,0
2023-04-07 00:00:00,0,83,13.881806161017893,0
2023-04-07 01:00:00,1,95,9.686594875381743,0
2023-04-07 02:00:00,2,75,9.404101270373554,0
2023-04-07 03:00:00,3,75,11.247185541675112,0
2023-04-07 04:00:00,4,93,14.288709976912125,0
2023-04-07 05:00:00,5,109,13.746153683262358,0
2023-04-07 06:00:00,6,109,13.604916115049772,0
2023-04-07 07:00:00,7,144,14.174164405001914,0
2023-04-07 08:00:00,8,140,17.769747474673025,0
2023-04-07 09:00:00,9,153,22.734629351650135,0
2023-04-07 10:00:00,10,163,23.68934495359841,0
2023-04-07 11:00:00,11,165,27.461003223846994,0
2023-04-07 12:00:00,12,171,27.554406005371916,0
2023-04-07 13:00:00,13,155,27.54296540030186,0
2023-04-07 14:00:00,14,150,27.64593673709386,0
2023-04-07 15:00:00,15,137,32.78396728163714,0
2023-04-07 16:00:00,16,142,30.438229536211676,0
2023-04-07 17:00:00,17,133,30.532103715521394,0
2023-04-07 18:00:00,18,117,26.079901801510207,0
2023-04-07 19:00:00,19,117,21.72820763379553,0
2023-04-07 20:00:00,20,88,22.646681844979877,0
2023-04-07 21:00:00,21,84,17.345673546251255,0
2023-04-07 22:00:00,22,59,15.441683540580708,0
2023-04-07 23:00:00,23,61,12.84328342998349,0
2023-04-08 00:00:00,0,70,5.445937523587584,0
2023-04-08 01:00:00,1,73,13.550211761699023,0
2023-04-08 02:00:00,2,67,10.982007891915506,0
2023-04-08 03:00:00,3,77,11.000387858846338,0
2023-04-08 04:00:00,4,73,11.216193837614494,0
2023-04-08 05:00:00,5,96,13.255787828906787,0
2023-04-08 06:00:00,6,122,13.805442128307504,0
2023-04-08 07:00:00,7,132,18.644968253589337,1
2023-04-08 08:00:00,8,143,17.385803311201734,0
2023-04-08 09:00:00,9,149,22.9603273159663,0
2023-04-08 10:00:00,10,156,26.12314694114221,0
2023-04-08 11:00:00,11,155,26.67372954421967,0
2023-04-08 12:00:00,12,170,29.401989622786434,0
2023-04-08 13:00:00,13,165,27.67658947842218,0
2023-04-08 14:00:00,14,161,28.068346458208072,0
2023-04-08 15:00:00,15,143,30.132692504943467,0
2023-04-08 16:00:00,16,116,30.01735334708649,0
2023-04-08 17:00:00,17,137,23.321336500862053,0
2023-04-08 18:00:00,18,108,26.044041270221534,0
2023-04-08 19:00:00,19,91,21.501787450272534,0
2023-04-08 20:00:00,20,95,19.614387825385176,0
2023-04-08 21:00:00,21,74,14.732773701844717,0
2023-04-08 22:00:00,22,80,13.296765519626588,0
2023-04-08 23:00:00,23,71,14.86118283919515,0
2023-04-09 00:00:00,0,70,11.405472710116038,0
2023-04-09 01:00:00,1,51,9.5751849336902,0
2023-04-09 02:00:00,2,82,9.76702329473793,0
2023-04-09 03:00:00,3,80,11.31916538643792,0
2023-04-09 04:00:00,4,84,12.22073495448229,0
2023-04-09 05:00:00,5,101,12.778878187340922,0
2023-04-09 06:00:00,6,95,17.185918221793337,0
2023-04-09 07:00:00,7,130,19.352734822788126,0
2023-04-09 08:00:00,8,128,20.826744058260793,0
2023-04-09 09:00:00,9,135,22.697414016845347,0
2023-04-09 10:00:00,10,141,26.314642190239077,0
2023-04-09 11:00:00,11,172,27.699602655467842,0
2023-04-09 12:00:00,12,157,30.781854181456282,0
2023-04-09 13:00:00,13,177,31.458381016367298,0
2023-04-09 14:00:00,14,151,27.96349219716454,0
2023-04-09 15:00:00,15,131,27.487331921407268,0
2023-04-09 16:00:00,16,127,27.257754949036237,0
2023-04-09 17:00:00,17,138,29.02334519199932,0
2023-04-09 18:00:00,18,111,21.847382006457508,0
2023-04-09 19:00:00,19,95,23.377705229241197,0
2023-04-09 20:00:00,20,90,20.725086182185922,0
2023-04-09 21:00:00,21,83,19.737105666347176,0
2023-04-09 22:00:00,22,81,15.360677381327779,0
2023-04-09 23:00:00,23,79,10.242513406966726,0
2023-04-10 00:00:00,0,59,9.421036040859367,0
2023-04-10 01:00:00,1,52,7.976750693313668,0
2023-04-10 02:00:00,2,66,8.92411206733372,0
2023-04-10 03:00:00,3,80,9.974938602261464,0
2023-04-10 04:00:00,4,78,9.0088629097135,0
2023-04-10 05:00:00,5,91,15.870256169439102,0
2023-04-10 06:00:00,6,117,12.349437256095118,1
2023-04-10 07:00:00,7,126,20.104016396699755,0
2023-04-10 08:00:00,8,138,22.370326062878682,0
2023-04-10 09:00:00,9,141,24.384795550403275,0
2023-04-10 10:00:00,10,154,23.6124667850065,0
2023-04-10 11:00:00,11,152,27.75596957021928,1
2023-04-10 12:00:00,12,172,26.10551177074315,0
2023-04-10 13:00:00,13,172,31.48107233295818,0
2023-04-10 14:00:00,14,138,29.85203043692746,0
2023-04-10 15:00:00,15,139,28.84061783371731,0
2023-04-10 16:00:00,16,123,26.212764344531852,0
2023-04-10 17:00:00,17,120,22.116055574607444,0
2023-04-10 18:00:00,18,112,22.92291828592849,0
2023-04-10 19:00:00,19,86,24.813786842251023,0
2023-04-10 20:00:00,20,79,19.194333143050393,0
2023-04-10 21:00:00,21,68,17.073151834744696,0
2023-04-10 22:00:00,22,72,16.31110871657691,0
2023-04-10 23:00:00,23,66,16.540269944367058,0
2023-04-11 00:00:00,0,56,13.98975527204689,0
2023-04-11 01:00:00,1,67,8.39607172947694,0
2023-04-11 02:00:00,2,64,6.114858857125187,0
2023-04-11 03:00:00,3,75,15.059970255309524,0
2023-04-11 04:00:00,4,105,15.877729185474522,0
2023-04-11 05:00:00,5,114,13.30583938099309,0
2023-04-11 06:00:00,6,100,12.459023508836356,0
2023-04-11 07:00:00,7,134,19.338262616762673,1
2023-04-11 08:00:00,8,146,19.78403262797478,0
2023-04-11 09:00:00,9,137,22.362228204811984,0
2023-04-11 10:00:00,10,165,26.788917686210258,0
2023-04-11 11:00:00,11,177,27.73981730561207,0
2023-04-11 12:00:00,12,152,26.288624215814494,0
2023-04-11 13:00:00,13,152,29.009774392726733,0
2023-04-11 14:00:00,14,167,31.322305857322693,0
2023-04-11 15:00:00,15,151,30.679762707700718,0
2023-04-11 16:00:00,16,144,29.184287186561342,0
2023-04-11 17:00:00,17,130,28.937913720817203,0
2023-04-11 18:00:00,18,117,24.276566024365472,0
2023-04-11 19:00:00,19,87,22.945530001463354,0
2023-04-11 20:00:00,20,99,13.2488417996448,0
2023-04-11 21:00:00,21,90,16.512509161289163,0
2023-04-11 22:00:00,22,68,16.527805817151293,0
2023-04-11 23:00:00,23,65,12.148143253900242,0
2023-04-12 00:00:00,0,48,10.407291178721389,0
2023-04-12 01:00:00,1,70,8.25783583355968,0
2023-04-12 02:00:00,2,76,12.00673178545829,0
2023-04-12 03:00:00,3,77,11.437668284190458,1
2023-04-12 04:00:00,4,100,12.990575157801784,0
2023-04-12 05:00:00,5,97,9.476504264218745,0
2023-04-12 06:00:00,6,119,14.679099913468733,0
2023-04-12 07:00:00,7,116,16.85158753347478,0
2023-04-12 08:00:00,8,138,19.438856586802896,0
2023-04-12 09:00:00,9,147,21.356135363589296,0
2023-04-12 10:00:00,10,159,24.30779145643997,0
2023-04-12 11:00:00,11,158,28.770357377278778,0
2023-04-12 12:00:00,12,162,24.834551331148727,0
2023-04-12 13:00:00,13,170,33.21384779895159,0
2023-04-12 14:00:00,14,152,30.967682250052924,0
2023-04-12 15:00:00,15,133,29.574594471570254,0
2023-04-12 16:00:00,16,156,30.47392233059024,0
2023-04-12 17:00:00,17,140,24.167398321528605,0
2023-04-12 18:00:00,18,101,23.670598189697973,0
2023-04-12 19:00:00,19,107,22.3460395862441,0
2023-04-12 20:00:00,20,83,22.731120740864355,0
2023-04-12 21:00:00,21,81,17.318816386721675,0
2023-04-12 22:00:00,22,73,15.900109342370296,0
2023-04-12 23:00:00,23,63,11.749774196262273,0
2023-04-13 00:00:00,0,56,12.313430100090594,0
2023-04-13 01:00:00,1,58,13.69522092305823,0
2023-04-13 02:00:00,2,61,11.991053383348229,0
2023-04-13 03:00:00,3,70,10.177829761553559,0
2023-04-13 04:00:00,4,88,12.690727656686555,0
2023-04-13 05:00:00,5,93,14.083966097348949,0
2023-04-13 06:00:00,6,120,16.01317534339455,1
2023-04-13 07:00:00,7,141,19.63571627069561,0
2023-04-13 08:00:00,8,133,22.20895540767493,0
2023-04-13 09:00:00,9,151,22.333873257275435,0
2023-04-13 10:00:00,10,162,26.28375812295554,0
2023-04-13 11:00:00,11,167,26.30487796954589,0
2023-04-13 12:00:00,12,164,26.81410924521323,0
2023-04-13 13:00:00,13,169,29.120270751482707,0
2023-04-13 14:00:00,14,162,29.847443696520834,0
2023-04-13 15:00:00,15,137,26.336096284534698,0
2023-04-13 16:00:00,16,147,30.38091915667783,1
2023-04-13 17:00:00,17,135,21.53641696666068,0
2023-04-13 18:00:00,18,106,30.429633878972645,0
2023-04-13 19:00:00,19,101,25.591948718617846,0
2023-04-13 20:00:00,20,95,19.477982551655373,0
2023-04-13 21:00:00,21,76,17.43066227010234,0
2023-04-13 22:00:00,22,81,15.60594374717457,0
2023-04-13 23:00:00,23,89,11.750611412156644,0
2023-04-14 00:00:00,0,56,11.724984257329485,0
2023-04-14 01:00:00,1,52,10.052741781705995,0
2023-04-14 02:00:00,2,73,9.811454565538067,0
2023-04-14 03:00:00,3,85,10.703663864070595,1
2023-04-14 04:00:00,4,86,8.712690365447626,0
2023-04-14 05:00:00,5,115,13.008071636401821,0
2023-04-14 06:00:00,6,100,15.326895493234954,0
2023-04-14 07:00:00,7,134,17.669508791686624,0
2023-04-14 08:00:00,8,133,19.56833848912769,0
2023-04-14 09:00:00,9,166,24.86390600296395,0
2023-04-14 10:00:00,10,177,24.2926948902369,0
2023-04-14 11:00:00,11,154,27.525719625511854,0
2023-04-14 12:00:00,12,158,31.254849105695477,0
2023-04-14 13:00:00,13,171,29.500505982850058,0
2023-04-14 14:00:00,14,153,30.4289265349351,0
2023-04-14 15:00:00,15,149,29.46648899026089,0
2023-04-14 16:00:00,16,139,31.13499362497159,0
2023-04-14 17:00:00,17,107,26.555618688692885,0
2023-04-14 18:00:00,18,114,27.56670915457641,0
2023-04-14 19:00:00,19,94,22.38101466173108,0
2023-04-14 20:00:00,20,84,18.281080553103966,0
2023-04-14 21:00:00,21,93,18.770555890123035,0
2023-04-14 22:00:00,22,58,14.390664332488692,0
2023-04-14 23:00:00,23,74,14.169933986332854,1
2023-04-15 00:00:00,0,61,5.880937192308145,0
2023-04-15 01:00:00,1,63,10.35115226089921,0
2023-04-15 02:00:00,2,78,9.080789402485038,0
2023-04-15 03:00:00,3,82,8.21422436404676,0
2023-04-15 04:00:00,4,94,10.233263958476016,0
2023-04-15 05:00:00,5,111,11.781525899549221,0
2023-04-15 06:00:00,6,110,14.904028410298837,0
2023-04-15 07:00:00,7,121,14.677156626404884,0
2023-04-15 08:00:00,8,128,20.632547560519427,0
2023-04-15 09:00:00,9,141,25.32062002143678,0
2023-04-15 10:00:00,10,187,25.561856993895653,0
2023-04-15 11:00:00,11,175,28.689045030323495,0
2023-04-15 12:00:00,12,150,30.849378947071976,0
2023-04-15 13:00:00,13,149,32.13223728725904,0
2023-04-15 14:00:00,14,162,33.740277385642614,0
2023-04-15 15:00:00,15,155,28.66085426633882,0
2023-04-15 16:00:00,16,144,27.223286067522157,0
2023-04-15 17:00:00,17,124,28.637999108514943,0
2023-04-15 18:00:00,18,113,26.4165324393148,0
2023-04-15 19:00:00,19,104,24.13954105025659,0
2023-04-15 20:00:00,20,90,23.778564908500503,0
2023-04-15 21:00:00,21,56,17.43454936657178,0
2023-04-15 22:00:00,22,68,15.852313119292374,0
2023-04-15 23:00:00,23,57,10.968155685167579,0
2023-04-16 00:00:00,0,66,15.610388210107528,0
2023-04-16 01:00:00,1,95,9.667651894691096,0
2023-04-16 02:00:00,2,74,9.38356814367834,0
2023-04-16 03:00:00,3,75,9.64724195509283,1
2023-04-16 04:00:00,4,98,10.049954244866939,0
2023-04-16 05:00:00,5,106,11.470058090439226,0
2023-04-16 06:00:00,6,118,13.952591434220949,0
2023-04-16 07:00:00,7,133,14.680217692872905,0
2023-04-16 08:00:00,8,159,18.429364159473522,0
2023-04-16 09:00:00,9,138,26.486116673920442,1
2023-04-16 10:00:00,10,162,26.471310287282737,0
2023-04-16 11:00:00,11,153,28.92287616532091,0
2023-04-16 12:00:00,12,170,31.014671612678214,0
2023-04-16 13:00:00,13,153,33.32752739161546,0
2023-04-16 14:00:00,14,153,26.45715489711231,0
2023-04-16 15:00:00,15,146,27.1994920323176,0
2023-04-16 16:00:00,16,149,27.05280671605502,0
2023-04-16 17:00:00,17,136,26.13160821888628,0
2023-04-16 18:00:00,18,102,24.398861218829502,0
2023-04-16 19:00:00,19,102,21.694235345413126,0
2023-04-16 20:00:00,20,82,20.438617826264107,0
2023-04-16 21:00:00,21,66,17.48240033046522,0
2023-04-16 22:00:00,22,69,13.554330409643505,0
2023-04-16 23:00:00,23,63,8.577834634159387,0
2023-04-17 00:00:00,0,88,9.354008551398216,0
2023-04-17 01:00:00,1,70,9.242264430484166,0
2023-04-17 02:00:00,2,57,9.505841126384562,0
2023-04-17 03:00:00,3,73,8.081406818488244,0
2023-04-17 04:00:00,4,99,10.358133029162774,0
2023-04-17 05:00:00,5,122,10.666957411163352,0
2023-04-17 06:00:00,6,98,14.748361296903333,0
2023-04-17 07:00:00,7,108,15.265626892249564,0
2023-04-17 08:00:00,8,158,18.30219068725907,0
2023-04-17 09:00:00,9,153,19.970822189046928,0
2023-04-17 10:00:00,10,149,24.69299860886043,1
2023-04-17 11:00:00,11,168,25.33817227196068,0
2023-04-17 12:00:00,12,138,30.473822571195242,0
2023-04-17 13:00:00,13,162,30.47095879627648,0
2023-04-17 14:00:00,14,161,29.860296263632716,0
2023-04-17 15:00:00,15,159,28.064287268203103,0
2023-04-17 16:00:00,16,129,29.421294648476994,0
2023-04-17 17:00:00,17,128,28.45246959056275,0
2023-04-17 18:00:00,18,105,25.28537682440326,0
2023-04-17 19:00:00,19,104,25.79559416195907,0
2023-04-17 20:00:00,20,80,20.91927463614963,0
2023-04-17 21:00:00,21,75,19.239023984110858,0
2023-04-17 22:00:00,22,61,15.26713083107196,0
2023-04-17 23:00:00,23,72,14.28026109464848,0
2023-04-18 00:00:00,0,73,9.746183496817261,0
2023-04-18 01:00:00,1,64,9.42394501068373,0
2023-04-18 02:00:00,2,71,10.698727106964759,0
2023-04-18 03:00:00,3,64,11.02494070022408,0
2023-04-18 04:00:00,4,86,12.35496960804211,0
2023-04-18 05:00:00,5,101,15.129717972691983,0
2023-04-18 06:00:00,6,140,12.150057656369176,0
2023-04-18 07:00:00,7,116,15.462904453754202,0
2023-04-18 08:00:00,8,154,20.459145282148505,0
2023-04-18 09:00:00,9,160,21.139463187418283,0
2023-04-18 10:00:00,10,160,31.755536482578723,0
2023-04-18 11:00:00,11,180,28.102507050205748,0
2023-04-18 12:00:00,12,168,28.50359233998407,0
2023-04-18 13:00:00,13,166,28.628319716722963,0
2023-04-18 14:00:00,14,157,29.039675433613912,0
2023-04-18 15:00:00,15,162,29.719539585521037,0
2023-04-18 16:00:00,16,150,28.884217903086906,0
2023-04-18 17:00:00,17,121,26.15766952247845,0
2023-04-18 18:00:00,18,101,24.453695506960198,0
2023-04-18 19:00:00,19,99,25.2767596014944,0
2023-04-18 20:00:00,20,81,22.76900992530207,0
2023-04-18 21:00:00,21,78,17.915877508844545,0
2023-04-18 22:00:00,22,83,12.317480545526529,0
2023-04-18 23:00:00,23,61,14.005938501412615,0
2023-04-19 00:00:00,0,64,14.448310845377664,0
2023-04-19 01:00:00,1,67,13.080303941034074,1
2023-04-19 02:00:00,2,79,11.468851705619334,0
2023-04-19 03:00:00,3,56,13.185587647680961,1
2023-04-19 04:00:00,4,83,11.446514507113658,0
2023-04-19 05:00:00,5,103,14.185138127801935,0
2023-04-19 06:00:00,6,126,13.63844886734964,0
2023-04-19 07:00:00,7,122,17.99634046128622,0
2023-04-19 08:00:00,8,121,22.65906848794105,0
2023-04-19 09:00:00,9,156,21.409343628051424,0
2023-04-19 10:00:00,10,151,23.27711314107143,1
2023-04-19 11:00:00,11,151,27.26604568991287,0
2023-04-19 12:00:00,12,158,28.206929630396388,0
2023-04-19 13:00:00,13,161,30.957553705031522,0
2023-04-19 14:00:00,14,152,29.093480948105917,0
2023-04-19 15:00:00,15,128,33.09613749409611,0
2023-04-19 16:00:00,16,148,26.080901841922277,0
2023-04-19 17:00:00,17,140,29.578537384304944,0
2023-04-19 18:00:00,18,121,23.470301543383794,0
2023-04-19 19:00:00,19,90,18.99622498185716,0
2023-04-19 20:00:00,20,87,20.475750312697734,0
2023-04-19 21:00:00,21,79,16.902593576947023,0
2023-04-19 22:00:00,22,77,12.780781264193942,1
2023-04-19 23:00:00,23,73,9.566178404704,0
2023-04-20 00:00:00,0,57,11.3230243876127,0
2023-04-20 01:00:00,1,67,12.292415520356952,0
2023-04-20 02:00:00,2,76,11.169906986172888,0
2023-04-20 03:00:00,3,94,10.454155034787847,0
2023-04-20 04:00:00,4,97,12.297441108591084,0
2023-04-20 05:00:00,5,109,12.87450392337881,0
2023-04-20 06:00:00,6,115,12.140551513939258,0
2023-04-20 07:00:00,7,142,14.570021578527907,0
2023-04-20 08:00:00,8,144,19.593662942030644,0
2023-04-20 09:00:00,9,141,22.266883878293058,0
2023-04-20 10:00:00,10,172,26.70196535701353,0
2023-04-20 11:00:00,11,170,28.58567625941497,0
2023-04-20 12:00:00,12,160,29.870520069362286,0
2023-04-20 13:00:00,13,158,29.09869283673632,0
2023-04-20 14:00:00,14,161,27.238695659779722,0
2023-04-20 15:00:00,15,155,30.483400537022728,0
2023-04-20 16:00:00,16,141,29.710592664368725,1
2023-04-20 17:00:00,17,131,22.294004886910102,0
2023-04-20 18:00:00,18,132,23.331323626834674,0
2023-04-20 19:00:00,19,112,21.20608169623742,0
2023-04-20 20:00:00,20,91,20.23670040224687,0
2023-04-20 21:00:00,21,89,15.805088683443403,0
2023-04-20 22:00:00,22,61,14.923730862350723,0
2023-04-20 23:00:00,23,70,12.507862307428544,0
2023-04-21 00:00:00,0,83,11.021447019080156,0
2023-04-21 01:00:00,1,64,8.907953149707826,0
2023-04-21 02:00:00,2,63,8.722029891866645,0
2023-04-21 03:00:00,3,73,8.180207617547932,0
2023-04-21 04:00:00,4,79,12.099880843303279,0
2023-04-21 05:00:00,5,94,14.07113744531726,0
2023-04-21 06:00:00,6,111,13.458764099749322,1
2023-04-21 07:00:00,7,113,20.453089741008885,0
2023-04-21 08:00:00,8,140,19.3707971051159,0
2023-04-21 09:00:00,9,159,25.648561698618327,1
2023-04-21 10:00:00,10,149,23.715745652336793,0
2023-04-21 11:00:00,11,178,23.017912258666605,0
2023-04-21 12:00:00,12,170,29.464649687669088,0
2023-04-21 13:00:00,13,173,30.156348473128656,0
2023-04-21 14:00:00,14,151,30.068787590615166,0
2023-04-21 15:00:00,15,159,28.3747933060027,0
2023-04-21 16:00:00,16,129,28.59110958687275,0
2023-04-21 17:00:00,17,137,26.04854889612642,0
2023-04-21 18:00:00,18,116,24.3953008673365,0
2023-04-21 19:00:00,19,107,24.27145496255536,0
2023-04-21 20:00:00,20,78,20.368434459060186,0
2023-04-21 21:00:00,21,70,18.631712323638745,0
2023-04-21 22:00:00,22,77,14.536262986748424,0
2023-04-21 23:00:00,23,57,12.244897496524977,0
2023-04-22 00:00:00,0,69,9.032780900378325,0
2023-04-22 01:00:00,1,53,9.600668511972923,0
2023-04-22 02:00:00,2,80,3.3577708888217224,0
2023-04-22 03:00:00,3,67,9.160297804498047,0
2023-04-22 04:00:00,4,95,11.175997607773937,0
2023-04-22 05:00:00,5,108,14.056279496674836,1
2023-04-22 06:00:00,6,108,14.462644244950086,0
2023-04-22 07:00:00,7,134,18.107156633464793,1
2023-04-22 08:00:00,8,142,15.640422677219508,0
2023-04-22 09:00:00,9,145,22.474516746611307,0
2023-04-22 10:00:00,10,148,21.640994414173193,0
2023-04-22 11:00:00,11,143,24.65446078054681,0
2023-04-22 12:00:00,12,168,28.285922942116663,0
2023-04-22 13:00:00,13,147,32.21178623863779,0
2023-04-22 14:00:00,14,159,30.74241352694012,0
2023-04-22 15:00:00,15,148,29.695720257164915,0
2023-04-22 16:00:00,16,147,28.621193258910186,0
2023-04-22 17:00:00,17,125,25.643810025456542,0
2023-04-22 18:00:00,18,112,23.91203317325463,0
2023-04-22 19:00:00,19,109,23.442942541966804,1
2023-04-22 20:00:00,20,93,17.22927896311101,0
2023-04-22 21:00:00,21,83,18.597917649540832,0
